Item,Part,Quest,Gender,Edu,Time,Score,ITEM_ID,SENT_ID,SENTENCE,CONDITION,TARGET_WORD,SENT_COND
SR3a_13,22,SR3a,donna,Diploma_scuola,904,6,13,51,"Alice è andata in campeggio durante le vacanze. È stata morsa dalle zanzare. Tuttavia, ha iniziato a sentire prurito dappertutto.",IMPLAUS_CONN,prurito,SC3
SR3a_13,21,SR3a,uomo,Diploma_scuola,1165,2,13,51,"Alice è andata in campeggio durante le vacanze. È stata morsa dalle zanzare. Tuttavia, ha iniziato a sentire prurito dappertutto.",IMPLAUS_CONN,prurito,SC3
SR3a_14,22,SR3a,donna,Diploma_scuola,904,3,14,56,"Uno scout è venuto a vedere Paolo giocare a baseball. Ha lanciato in modo pessimo. Tuttavia, è stato firmato dalla squadra.",PLAUS_CONN,firmato,SC4
SR3a_14,23,SR3a,uomo,Diploma_scuola,1025,2,14,56,"Uno scout è venuto a vedere Paolo giocare a baseball. Ha lanciato in modo pessimo. Tuttavia, è stato firmato dalla squadra.",PLAUS_CONN,firmato,SC4
SR3a_14,21,SR3a,uomo,Diploma_scuola,1165,6,14,56,"Uno scout è venuto a vedere Paolo giocare a baseball. Ha lanciato in modo pessimo. Tuttavia, è stato firmato dalla squadra.",PLAUS_CONN,firmato,SC4
SR3a_14,24,SR3a,uomo,magistrale,762,3,14,56,"Uno scout è venuto a vedere Paolo giocare a baseball. Ha lanciato in modo pessimo. Tuttavia, è stato firmato dalla squadra.",PLAUS_CONN,firmato,SC4
SR3a_14,25,SR3a,donna,triennale,1642,3,14,56,"Uno scout è venuto a vedere Paolo giocare a baseball. Ha lanciato in modo pessimo. Tuttavia, è stato firmato dalla squadra.",PLAUS_CONN,firmato,SC4
SR3a_15,24,SR3a,uomo,magistrale,762,7,15,57,L'eremita viveva in una grotta. Non faceva il bagno da mesi. I suoi capelli sembravano sporchi e disordinati.,PLAUS_NOCONN,sporchi,SC1
SR3a_15,25,SR3a,donna,triennale,1642,7,15,57,L'eremita viveva in una grotta. Non faceva il bagno da mesi. I suoi capelli sembravano sporchi e disordinati.,PLAUS_NOCONN,sporchi,SC1
SR3a_15,23,SR3a,uomo,Diploma_scuola,1025,7,15,57,L'eremita viveva in una grotta. Non faceva il bagno da mesi. I suoi capelli sembravano sporchi e disordinati.,PLAUS_NOCONN,sporchi,SC1
SR3a_15,22,SR3a,donna,Diploma_scuola,904,7,15,57,L'eremita viveva in una grotta. Non faceva il bagno da mesi. I suoi capelli sembravano sporchi e disordinati.,PLAUS_NOCONN,sporchi,SC1
SR3a_15,21,SR3a,uomo,Diploma_scuola,1165,6,15,57,L'eremita viveva in una grotta. Non faceva il bagno da mesi. I suoi capelli sembravano sporchi e disordinati.,PLAUS_NOCONN,sporchi,SC1
SR3a_16,22,SR3a,donna,Diploma_scuola,904,1,16,62,Ottavia ha bisogno di una media del 27 per laurearsi. Si è resa conto che la sua media è troppo bassa. Si diplomerà la prossima settimana con la sua classe.,IMPLAUS_NOCONN,settimana,SC2
SR3a_16,25,SR3a,donna,triennale,1642,3,16,62,Ottavia ha bisogno di una media del 27 per laurearsi. Si è resa conto che la sua media è troppo bassa. Si diplomerà la prossima settimana con la sua classe.,IMPLAUS_NOCONN,settimana,SC2
SR3a_16,21,SR3a,uomo,Diploma_scuola,1165,3,16,62,Ottavia ha bisogno di una media del 27 per laurearsi. Si è resa conto che la sua media è troppo bassa. Si diplomerà la prossima settimana con la sua classe.,IMPLAUS_NOCONN,settimana,SC2
SR3a_16,23,SR3a,uomo,Diploma_scuola,1025,2,16,62,Ottavia ha bisogno di una media del 27 per laurearsi. Si è resa conto che la sua media è troppo bassa. Si diplomerà la prossima settimana con la sua classe.,IMPLAUS_NOCONN,settimana,SC2
SR3a_16,24,SR3a,uomo,magistrale,762,4,16,62,Ottavia ha bisogno di una media del 27 per laurearsi. Si è resa conto che la sua media è troppo bassa. Si diplomerà la prossima settimana con la sua classe.,IMPLAUS_NOCONN,settimana,SC2
SR3a_17,21,SR3a,uomo,Diploma_scuola,1165,2,17,67,"Giacomo ha avuto un problema con il cibo. Praticamente aveva smesso di mangiare. Tuttavia, è diventato davvero magro dopo un po'.",IMPLAUS_CONN,magro,SC3
SR3a_17,23,SR3a,uomo,Diploma_scuola,1025,6,17,67,"Giacomo ha avuto un problema con il cibo. Praticamente aveva smesso di mangiare. Tuttavia, è diventato davvero magro dopo un po'.",IMPLAUS_CONN,magro,SC3
SR3a_17,25,SR3a,donna,triennale,1642,5,17,67,"Giacomo ha avuto un problema con il cibo. Praticamente aveva smesso di mangiare. Tuttavia, è diventato davvero magro dopo un po'.",IMPLAUS_CONN,magro,SC3
SR3a_17,24,SR3a,uomo,magistrale,762,6,17,67,"Giacomo ha avuto un problema con il cibo. Praticamente aveva smesso di mangiare. Tuttavia, è diventato davvero magro dopo un po'.",IMPLAUS_CONN,magro,SC3
SR3a_17,22,SR3a,donna,Diploma_scuola,904,7,17,67,"Giacomo ha avuto un problema con il cibo. Praticamente aveva smesso di mangiare. Tuttavia, è diventato davvero magro dopo un po'.",IMPLAUS_CONN,magro,SC3
SR3a_18,25,SR3a,donna,triennale,1642,5,18,72,"Il ladro era goffo. L'allarme non era scattato. Tuttavia, è stato catturato dalla guardia.",PLAUS_CONN,catturato,SC4
SR3a_18,24,SR3a,uomo,magistrale,762,5,18,72,"Il ladro era goffo. L'allarme non era scattato. Tuttavia, è stato catturato dalla guardia.",PLAUS_CONN,catturato,SC4
SR3a_18,22,SR3a,donna,Diploma_scuola,904,5,18,72,"Il ladro era goffo. L'allarme non era scattato. Tuttavia, è stato catturato dalla guardia.",PLAUS_CONN,catturato,SC4
SR3a_18,23,SR3a,uomo,Diploma_scuola,1025,3,18,72,"Il ladro era goffo. L'allarme non era scattato. Tuttavia, è stato catturato dalla guardia.",PLAUS_CONN,catturato,SC4
SR3a_18,21,SR3a,uomo,Diploma_scuola,1165,6,18,72,"Il ladro era goffo. L'allarme non era scattato. Tuttavia, è stato catturato dalla guardia.",PLAUS_CONN,catturato,SC4
SR3a_19,23,SR3a,uomo,Diploma_scuola,1025,6,19,73,La compagnia telefonica aveva problemi finanziari quell'anno. Aveva perso molti clienti. I suoi profitti sono diminuiti poco dopo.,PLAUS_NOCONN,diminuiti,SC1
SR3a_19,24,SR3a,uomo,magistrale,762,6,19,73,La compagnia telefonica aveva problemi finanziari quell'anno. Aveva perso molti clienti. I suoi profitti sono diminuiti poco dopo.,PLAUS_NOCONN,diminuiti,SC1
SR3a_19,22,SR3a,donna,Diploma_scuola,904,6,19,73,La compagnia telefonica aveva problemi finanziari quell'anno. Aveva perso molti clienti. I suoi profitti sono diminuiti poco dopo.,PLAUS_NOCONN,diminuiti,SC1
SR3a_19,21,SR3a,uomo,Diploma_scuola,1165,6,19,73,La compagnia telefonica aveva problemi finanziari quell'anno. Aveva perso molti clienti. I suoi profitti sono diminuiti poco dopo.,PLAUS_NOCONN,diminuiti,SC1
SR3a_19,25,SR3a,donna,triennale,1642,7,19,73,La compagnia telefonica aveva problemi finanziari quell'anno. Aveva perso molti clienti. I suoi profitti sono diminuiti poco dopo.,PLAUS_NOCONN,diminuiti,SC1
SR3a_20,21,SR3a,uomo,Diploma_scuola,1165,3,20,78,Gianni prendeva buoni voti e non dava mai problemi a scuola. Era sempre allegro e aveva molti amici. I suoi genitori erano preoccupati per lui.,IMPLAUS_NOCONN,preoccupati,SC2
SR3a_20,23,SR3a,uomo,Diploma_scuola,1025,2,20,78,Gianni prendeva buoni voti e non dava mai problemi a scuola. Era sempre allegro e aveva molti amici. I suoi genitori erano preoccupati per lui.,IMPLAUS_NOCONN,preoccupati,SC2
SR3a_20,24,SR3a,uomo,magistrale,762,2,20,78,Gianni prendeva buoni voti e non dava mai problemi a scuola. Era sempre allegro e aveva molti amici. I suoi genitori erano preoccupati per lui.,IMPLAUS_NOCONN,preoccupati,SC2
SR3a_20,22,SR3a,donna,Diploma_scuola,904,2,20,78,Gianni prendeva buoni voti e non dava mai problemi a scuola. Era sempre allegro e aveva molti amici. I suoi genitori erano preoccupati per lui.,IMPLAUS_NOCONN,preoccupati,SC2
SR3a_20,25,SR3a,donna,triennale,1642,1,20,78,Gianni prendeva buoni voti e non dava mai problemi a scuola. Era sempre allegro e aveva molti amici. I suoi genitori erano preoccupati per lui.,IMPLAUS_NOCONN,preoccupati,SC2
SR3a_21,24,SR3a,uomo,magistrale,762,5,21,83,"I due paesi erano in guerra da anni. I leader decisero di firmare la proposta di cessate il fuoco. Tuttavia, il conflitto finì poco dopo. ",IMPLAUS_CONN,finì,SC3
SR3a_21,22,SR3a,donna,Diploma_scuola,904,6,21,83,"I due paesi erano in guerra da anni. I leader decisero di firmare la proposta di cessate il fuoco. Tuttavia, il conflitto finì poco dopo. ",IMPLAUS_CONN,finì,SC3
SR3a_21,25,SR3a,donna,triennale,1642,5,21,83,"I due paesi erano in guerra da anni. I leader decisero di firmare la proposta di cessate il fuoco. Tuttavia, il conflitto finì poco dopo. ",IMPLAUS_CONN,finì,SC3
SR3a_21,23,SR3a,uomo,Diploma_scuola,1025,6,21,83,"I due paesi erano in guerra da anni. I leader decisero di firmare la proposta di cessate il fuoco. Tuttavia, il conflitto finì poco dopo. ",IMPLAUS_CONN,finì,SC3
SR3a_21,21,SR3a,uomo,Diploma_scuola,1165,2,21,83,"I due paesi erano in guerra da anni. I leader decisero di firmare la proposta di cessate il fuoco. Tuttavia, il conflitto finì poco dopo. ",IMPLAUS_CONN,finì,SC3
SR3a_22,24,SR3a,uomo,magistrale,762,3,22,88,"Il ristorante aveva ricevuto recensioni ottime. Era sempre pieno. Tuttavia, a maggio aveva chiuso in via definitiva.",PLAUS_CONN,chiuso,SC4
SR3a_22,25,SR3a,donna,triennale,1642,3,22,88,"Il ristorante aveva ricevuto recensioni ottime. Era sempre pieno. Tuttavia, a maggio aveva chiuso in via definitiva.",PLAUS_CONN,chiuso,SC4
SR3a_22,23,SR3a,uomo,Diploma_scuola,1025,3,22,88,"Il ristorante aveva ricevuto recensioni ottime. Era sempre pieno. Tuttavia, a maggio aveva chiuso in via definitiva.",PLAUS_CONN,chiuso,SC4
SR3a_22,21,SR3a,uomo,Diploma_scuola,1165,3,22,88,"Il ristorante aveva ricevuto recensioni ottime. Era sempre pieno. Tuttavia, a maggio aveva chiuso in via definitiva.",PLAUS_CONN,chiuso,SC4
SR3a_22,22,SR3a,donna,Diploma_scuola,904,2,22,88,"Il ristorante aveva ricevuto recensioni ottime. Era sempre pieno. Tuttavia, a maggio aveva chiuso in via definitiva.",PLAUS_CONN,chiuso,SC4
SR3a_23,22,SR3a,donna,Diploma_scuola,904,7,23,89,La famosa violinista era sicura della sua performance. Ha interpretato il pezzo in modo eccezionale. Tutti avevano esultato per lei.,PLAUS_NOCONN,esultato,SC1
SR3a_23,25,SR3a,donna,triennale,1642,7,23,89,La famosa violinista era sicura della sua performance. Ha interpretato il pezzo in modo eccezionale. Tutti avevano esultato per lei.,PLAUS_NOCONN,esultato,SC1
SR3a_23,23,SR3a,uomo,Diploma_scuola,1025,7,23,89,La famosa violinista era sicura della sua performance. Ha interpretato il pezzo in modo eccezionale. Tutti avevano esultato per lei.,PLAUS_NOCONN,esultato,SC1
SR3a_23,24,SR3a,uomo,magistrale,762,7,23,89,La famosa violinista era sicura della sua performance. Ha interpretato il pezzo in modo eccezionale. Tutti avevano esultato per lei.,PLAUS_NOCONN,esultato,SC1
SR3a_23,21,SR3a,uomo,Diploma_scuola,1165,6,23,89,La famosa violinista era sicura della sua performance. Ha interpretato il pezzo in modo eccezionale. Tutti avevano esultato per lei.,PLAUS_NOCONN,esultato,SC1
SR3a_24,21,SR3a,uomo,Diploma_scuola,1165,3,24,94,La sarta stava appuntando l'abito di Tobia. Era molto attenta con gli spilli. Tobia venne punto un paio di volte.,IMPLAUS_NOCONN,punto,SC2
SR3a_24,24,SR3a,uomo,magistrale,762,3,24,94,La sarta stava appuntando l'abito di Tobia. Era molto attenta con gli spilli. Tobia venne punto un paio di volte.,IMPLAUS_NOCONN,punto,SC2
SR3a_24,23,SR3a,uomo,Diploma_scuola,1025,2,24,94,La sarta stava appuntando l'abito di Tobia. Era molto attenta con gli spilli. Tobia venne punto un paio di volte.,IMPLAUS_NOCONN,punto,SC2
SR3a_24,25,SR3a,donna,triennale,1642,3,24,94,La sarta stava appuntando l'abito di Tobia. Era molto attenta con gli spilli. Tobia venne punto un paio di volte.,IMPLAUS_NOCONN,punto,SC2
SR3a_24,22,SR3a,donna,Diploma_scuola,904,2,24,94,La sarta stava appuntando l'abito di Tobia. Era molto attenta con gli spilli. Tobia venne punto un paio di volte.,IMPLAUS_NOCONN,punto,SC2
SR3a_25,23,SR3a,uomo,Diploma_scuola,1025,6,25,99,"Giuditta aveva un giardino nel cortile sul retro. Non ha mai trascorso molto tempo a lavorare lì. Tuttavia, era pieno di erbacce e spazzatura.",IMPLAUS_CONN,erbacce,SC3
SR3a_25,22,SR3a,donna,Diploma_scuola,904,6,25,99,"Giuditta aveva un giardino nel cortile sul retro. Non ha mai trascorso molto tempo a lavorare lì. Tuttavia, era pieno di erbacce e spazzatura.",IMPLAUS_CONN,erbacce,SC3
SR3a_25,21,SR3a,uomo,Diploma_scuola,1165,2,25,99,"Giuditta aveva un giardino nel cortile sul retro. Non ha mai trascorso molto tempo a lavorare lì. Tuttavia, era pieno di erbacce e spazzatura.",IMPLAUS_CONN,erbacce,SC3
SR3a_25,24,SR3a,uomo,magistrale,762,5,25,99,"Giuditta aveva un giardino nel cortile sul retro. Non ha mai trascorso molto tempo a lavorare lì. Tuttavia, era pieno di erbacce e spazzatura.",IMPLAUS_CONN,erbacce,SC3
SR3a_25,25,SR3a,donna,triennale,1642,5,25,99,"Giuditta aveva un giardino nel cortile sul retro. Non ha mai trascorso molto tempo a lavorare lì. Tuttavia, era pieno di erbacce e spazzatura.",IMPLAUS_CONN,erbacce,SC3
SR3a_26,24,SR3a,uomo,magistrale,762,3,26,104,"La ginnasta era specializzata nella trave di equilibrio. Aveva eseguito il primo esercizio alla perfezione. Tuttavia, era rimasta delusa da sé stessa.",PLAUS_CONN,delusa,SC4
SR3a_26,21,SR3a,uomo,Diploma_scuola,1165,3,26,104,"La ginnasta era specializzata nella trave di equilibrio. Aveva eseguito il primo esercizio alla perfezione. Tuttavia, era rimasta delusa da sé stessa.",PLAUS_CONN,delusa,SC4
SR3a_26,25,SR3a,donna,triennale,1642,4,26,104,"La ginnasta era specializzata nella trave di equilibrio. Aveva eseguito il primo esercizio alla perfezione. Tuttavia, era rimasta delusa da sé stessa.",PLAUS_CONN,delusa,SC4
SR3a_26,23,SR3a,uomo,Diploma_scuola,1025,2,26,104,"La ginnasta era specializzata nella trave di equilibrio. Aveva eseguito il primo esercizio alla perfezione. Tuttavia, era rimasta delusa da sé stessa.",PLAUS_CONN,delusa,SC4
SR3a_26,22,SR3a,donna,Diploma_scuola,904,2,26,104,"La ginnasta era specializzata nella trave di equilibrio. Aveva eseguito il primo esercizio alla perfezione. Tuttavia, era rimasta delusa da sé stessa.",PLAUS_CONN,delusa,SC4
SR3a_27,24,SR3a,uomo,magistrale,762,6,27,105,L'azienda aveva assunto un nuovo dipendente. Era pigro e lento. Le sue valutazioni sono state negative quel trimestre.,PLAUS_NOCONN,negative,SC1
SR3a_27,21,SR3a,uomo,Diploma_scuola,1165,6,27,105,L'azienda aveva assunto un nuovo dipendente. Era pigro e lento. Le sue valutazioni sono state negative quel trimestre.,PLAUS_NOCONN,negative,SC1
SR3a_27,25,SR3a,donna,triennale,1642,7,27,105,L'azienda aveva assunto un nuovo dipendente. Era pigro e lento. Le sue valutazioni sono state negative quel trimestre.,PLAUS_NOCONN,negative,SC1
SR3a_27,23,SR3a,uomo,Diploma_scuola,1025,7,27,105,L'azienda aveva assunto un nuovo dipendente. Era pigro e lento. Le sue valutazioni sono state negative quel trimestre.,PLAUS_NOCONN,negative,SC1
SR3a_27,22,SR3a,donna,Diploma_scuola,904,7,27,105,L'azienda aveva assunto un nuovo dipendente. Era pigro e lento. Le sue valutazioni sono state negative quel trimestre.,PLAUS_NOCONN,negative,SC1
SR3a_29,22,SR3a,donna,Diploma_scuola,904,6,29,115,"L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea si rivelò molto popolare. Tuttavia, l'ingegnere ottenne una promozione in azienda.",IMPLAUS_CONN,promozione,SC3
SR3a_29,21,SR3a,uomo,Diploma_scuola,1165,6,29,115,"L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea si rivelò molto popolare. Tuttavia, l'ingegnere ottenne una promozione in azienda.",IMPLAUS_CONN,promozione,SC3
SR3a_29,23,SR3a,uomo,Diploma_scuola,1025,7,29,115,"L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea si rivelò molto popolare. Tuttavia, l'ingegnere ottenne una promozione in azienda.",IMPLAUS_CONN,promozione,SC3
SR3a_29,25,SR3a,donna,triennale,1642,5,29,115,"L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea si rivelò molto popolare. Tuttavia, l'ingegnere ottenne una promozione in azienda.",IMPLAUS_CONN,promozione,SC3
SR3a_29,24,SR3a,uomo,magistrale,762,6,29,115,"L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea si rivelò molto popolare. Tuttavia, l'ingegnere ottenne una promozione in azienda.",IMPLAUS_CONN,promozione,SC3
SR3a_30,24,SR3a,uomo,magistrale,762,3,30,120,"Era il giorno della partita di calcio. Tommaso bevve solo acqua quella notte. Tuttavia, si svegliò con i postumi di una sbornia la mattina dopo.",PLAUS_CONN,postumi,SC4
SR3a_30,25,SR3a,donna,triennale,1642,3,30,120,"Era il giorno della partita di calcio. Tommaso bevve solo acqua quella notte. Tuttavia, si svegliò con i postumi di una sbornia la mattina dopo.",PLAUS_CONN,postumi,SC4
SR3a_30,23,SR3a,uomo,Diploma_scuola,1025,2,30,120,"Era il giorno della partita di calcio. Tommaso bevve solo acqua quella notte. Tuttavia, si svegliò con i postumi di una sbornia la mattina dopo.",PLAUS_CONN,postumi,SC4
SR3a_30,21,SR3a,uomo,Diploma_scuola,1165,5,30,120,"Era il giorno della partita di calcio. Tommaso bevve solo acqua quella notte. Tuttavia, si svegliò con i postumi di una sbornia la mattina dopo.",PLAUS_CONN,postumi,SC4
SR3a_30,22,SR3a,donna,Diploma_scuola,904,1,30,120,"Era il giorno della partita di calcio. Tommaso bevve solo acqua quella notte. Tuttavia, si svegliò con i postumi di una sbornia la mattina dopo.",PLAUS_CONN,postumi,SC4
SR3a_31,23,SR3a,uomo,Diploma_scuola,1025,6,31,121,Il governatore era stato assassinato. La scena del crimine era coperta dalle impronte digitali della moglie. La donna venne arrestata immediatamente.,PLAUS_NOCONN,arrestata,SC1
SR3a_31,25,SR3a,donna,triennale,1642,7,31,121,Il governatore era stato assassinato. La scena del crimine era coperta dalle impronte digitali della moglie. La donna venne arrestata immediatamente.,PLAUS_NOCONN,arrestata,SC1
SR3a_31,21,SR3a,uomo,Diploma_scuola,1165,4,31,121,Il governatore era stato assassinato. La scena del crimine era coperta dalle impronte digitali della moglie. La donna venne arrestata immediatamente.,PLAUS_NOCONN,arrestata,SC1
SR3a_31,22,SR3a,donna,Diploma_scuola,904,7,31,121,Il governatore era stato assassinato. La scena del crimine era coperta dalle impronte digitali della moglie. La donna venne arrestata immediatamente.,PLAUS_NOCONN,arrestata,SC1
SR3a_31,24,SR3a,uomo,magistrale,762,5,31,121,Il governatore era stato assassinato. La scena del crimine era coperta dalle impronte digitali della moglie. La donna venne arrestata immediatamente.,PLAUS_NOCONN,arrestata,SC1
SR3a_32,25,SR3a,donna,triennale,1642,3,32,126,Il taxi aveva portato il passeggero all'aeroporto. Il passeggero lasciò una mancia generosa. Il tassista era furioso con lui.,IMPLAUS_NOCONN,furioso,SC2
SR3a_32,23,SR3a,uomo,Diploma_scuola,1025,1,32,126,Il taxi aveva portato il passeggero all'aeroporto. Il passeggero lasciò una mancia generosa. Il tassista era furioso con lui.,IMPLAUS_NOCONN,furioso,SC2
SR3a_32,24,SR3a,uomo,magistrale,762,1,32,126,Il taxi aveva portato il passeggero all'aeroporto. Il passeggero lasciò una mancia generosa. Il tassista era furioso con lui.,IMPLAUS_NOCONN,furioso,SC2
SR3a_32,22,SR3a,donna,Diploma_scuola,904,1,32,126,Il taxi aveva portato il passeggero all'aeroporto. Il passeggero lasciò una mancia generosa. Il tassista era furioso con lui.,IMPLAUS_NOCONN,furioso,SC2
SR3a_32,21,SR3a,uomo,Diploma_scuola,1165,2,32,126,Il taxi aveva portato il passeggero all'aeroporto. Il passeggero lasciò una mancia generosa. Il tassista era furioso con lui.,IMPLAUS_NOCONN,furioso,SC2
